XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
09/24/2025 16:15,3741.04,3743.25,3737.49,3742.65,161,0.04,
09/24/2025 16:10,3743.16,3743.37,3739.79,3741.1,-206,-0.06,
09/24/2025 16:05,3744.22,3745.22,3740.92,3743.23,-99,-0.03,
09/24/2025 16:00,3740.99,3744.32,3739.37,3744.32,333,0.09,
09/24/2025 15:55,3744.52,3745.75,3739.79,3741.03,-349,-0.09,
09/24/2025 15:50,3745.26,3746.71,3742.47,3744.56,-70,-0.02,
09/24/2025 15:45,3745.43,3746.16,3743.8,3745.33,-10,0.00,
09/24/2025 15:40,3748.12,3748.38,3742.87,3745.68,-244,-0.07,
09/24/2025 15:35,3745.93,3748.47,3744.32,3748.01,208,0.06,
09/24/2025 15:30,3751.04,3751.59,3745.91,3745.91,-513,-0.14,
09/24/2025 15:25,3755.94,3756.02,3750.97,3750.99,-495,-0.13,
09/24/2025 15:20,3755.39,3756.65,3754.35,3755.94,55,0.01,
09/24/2025 15:15,3754.71,3756.51,3754.22,3755.36,65,0.02,
09/24/2025 15:10,3755.57,3755.57,3751.99,3754.48,-109,-0.03,
09/24/2025 15:05,3755.65,3755.68,3753.55,3755.54,-11,0.00,
09/24/2025 15:00,3752.8,3756.09,3752.8,3755.65,285,0.08,
09/24/2025 14:55,3752.87,3753.2,3751.32,3752.67,-20,-0.01,
09/24/2025 14:50,3754.79,3755.46,3749.59,3752.82,-197,-0.05,
09/24/2025 14:45,3755.42,3756.81,3753.32,3754.79,-63,-0.02,
09/24/2025 14:40,3754.58,3758.37,3753.89,3755.35,77,0.02,
09/24/2025 14:35,3755.85,3756.98,3753.9,3754.58,-127,-0.03,
09/24/2025 14:30,3758.83,3759.97,3754.16,3755.77,-306,-0.08,
09/24/2025 14:25,3755.44,3759.3,3753.45,3758.73,329,0.09,
09/24/2025 14:20,3758.82,3759.15,3753.95,3755.35,-347,-0.09,
09/24/2025 14:15,3759.75,3762.49,3758.47,3758.84,-91,-0.02,
09/24/2025 14:10,3757.86,3760.65,3757.25,3759.85,199,0.05,
09/24/2025 14:05,3763.16,3764.48,3755.29,3758.15,-501,-0.13,
09/24/2025 14:00,3761.56,3765.05,3759.01,3762.59,103,0.03,
09/24/2025 13:55,3763.52,3763.9,3760.54,3761.29,-223,-0.06,
09/24/2025 13:50,3761.19,3765.57,3760.84,3763.56,237,0.06,
09/24/2025 13:45,3762.51,3763.26,3759.01,3761.24,-127,-0.03,
09/24/2025 13:40,3764.86,3766.31,3761.1,3762.62,-224,-0.06,
09/24/2025 13:35,3763.14,3765.84,3761.47,3764.97,183,0.05,
09/24/2025 13:30,3767.41,3768.23,3763.02,3763.07,-434,-0.12,
09/24/2025 13:25,3770.72,3771.24,3767.16,3767.38,-334,-0.09,
09/24/2025 13:20,3770.19,3772.91,3769.85,3770.71,52,0.01,
09/24/2025 13:15,3771.45,3771.45,3769.25,3770.23,-122,-0.03,
09/24/2025 13:10,3769.89,3771.49,3767.85,3771.49,160,0.04,
09/24/2025 13:05,3768.06,3770.67,3768.01,3769.81,175,0.05,
09/24/2025 13:00,3768.07,3769.71,3766.8,3767.79,-28,-0.01,
09/24/2025 12:55,3766.67,3769.97,3766.28,3768.11,144,0.04,
09/24/2025 12:50,3768.51,3769.88,3766.47,3766.63,-188,-0.05,
09/24/2025 12:45,3765.41,3768.65,3764.87,3768.65,324,0.09,
09/24/2025 12:40,3764.92,3766.24,3764.28,3765.36,44,0.01,
09/24/2025 12:35,3765.84,3767.35,3764.03,3765.14,-70,-0.02,
09/24/2025 12:30,3767.63,3767.63,3765.1,3765.85,-178,-0.05,
09/24/2025 12:25,3766.25,3768.18,3765.88,3767.61,136,0.04,
09/24/2025 12:20,3770.55,3771.54,3764.8,3766.33,-422,-0.11,
09/24/2025 12:15,3766.63,3770.98,3766.1,3770.64,401,0.11,
09/24/2025 12:10,3767.48,3768.76,3765.44,3766.36,-112,-0.03,
09/24/2025 12:05,3769.34,3769.65,3767.43,3767.45,-189,-0.05,
09/24/2025 12:00,3769,3770.98,3768.54,3769.34,34,0.01,
09/24/2025 11:55,3768.85,3769.31,3767.7,3768.95,10,0.00,
09/24/2025 11:50,3768.3,3769.66,3768.3,3768.78,48,0.01,
09/24/2025 11:45,3768.35,3769.01,3768.12,3768.31,-4,0.00,
09/24/2025 11:40,3768.07,3768.64,3767.53,3768.34,27,0.01,
09/24/2025 11:35,3766.62,3768.78,3766.38,3768.06,144,0.04,
09/24/2025 11:30,3765.32,3766.92,3764.18,3766.8,148,0.04,
09/24/2025 11:25,3764.81,3765.71,3764.6,3765.33,52,0.01,
09/24/2025 11:20,3764.22,3765.91,3763.93,3764.8,58,0.02,
09/24/2025 11:15,3763.12,3765.64,3763.11,3764.43,131,0.03,
09/24/2025 11:10,3760.39,3763.33,3759.58,3763.33,294,0.08,
09/24/2025 11:05,3762.93,3763.86,3760.26,3760.41,-252,-0.07,
09/24/2025 11:00,3762.22,3763.04,3761.13,3762.93,71,0.02,
09/24/2025 10:55,3761.17,3762.26,3760.33,3762.25,108,0.03,
09/24/2025 10:50,3760.96,3761.68,3760.22,3761.17,21,0.01,
09/24/2025 10:45,3762.77,3763.8,3760.62,3760.81,-196,-0.05,
09/24/2025 10:40,3764.44,3764.66,3761.74,3762.77,-167,-0.04,
09/24/2025 10:35,3764.62,3764.87,3763.62,3764.46,-16,0.00,
09/24/2025 10:30,3764,3765.57,3764,3764.61,61,0.02,
09/24/2025 10:25,3761.81,3763.88,3759.65,3763.67,186,0.05,
09/24/2025 10:20,3762.95,3763.74,3761.44,3761.67,-128,-0.03,
09/24/2025 10:15,3765.12,3765.66,3762.95,3763.08,-204,-0.05,
09/24/2025 10:10,3764.58,3765.27,3764.02,3765.12,54,0.01,
09/24/2025 10:05,3766.94,3766.94,3764.35,3764.7,-224,-0.06,
09/24/2025 10:00,3768.46,3768.69,3766.53,3766.94,-152,-0.04,
09/24/2025 09:55,3767.52,3768.56,3766.62,3768.56,104,0.03,
09/24/2025 09:50,3767.76,3768.95,3766.88,3767.65,-11,0.00,
09/24/2025 09:45,3767.82,3768.4,3767.11,3767.72,-10,0.00,
09/24/2025 09:40,3766.49,3768.42,3763.03,3767.86,137,0.04,
09/24/2025 09:35,3767.37,3768.27,3766.27,3766.51,-86,-0.02,
09/24/2025 09:30,3767.76,3769.58,3766.46,3767.35,-41,-0.01,
09/24/2025 09:25,3768.88,3768.94,3766.82,3767.72,-116,-0.03,
09/24/2025 09:20,3770.06,3770.35,3768.62,3768.77,-129,-0.03,
09/24/2025 09:15,3769.71,3770.13,3768.91,3769.87,16,0.00,
09/24/2025 09:10,3770.69,3770.77,3769.49,3769.81,-88,-0.02,
09/24/2025 09:05,3770.56,3771.57,3769.95,3770.75,19,0.01,
09/24/2025 09:00,3770.14,3771.33,3769.89,3770.38,24,0.01,
09/24/2025 08:55,3769.4,3771,3769.35,3770.18,78,0.02,
09/24/2025 08:50,3767.47,3769.75,3767.09,3769.39,192,0.05,
09/24/2025 08:45,3769.42,3771.05,3767.32,3767.43,-199,-0.05,
09/24/2025 08:40,3769.99,3770.16,3768.41,3769.37,-62,-0.02,
09/24/2025 08:35,3770.65,3771.07,3769.52,3770.02,-63,-0.02,
09/24/2025 08:30,3770.44,3771.58,3769.83,3770.66,22,0.01,
09/24/2025 08:25,3772.75,3772.79,3770.32,3770.4,-235,-0.06,
09/24/2025 08:20,3773.39,3774.54,3772.51,3772.95,-44,-0.01,
09/24/2025 08:15,3772.56,3773.33,3771.76,3773.33,77,0.02,
09/24/2025 08:10,3774.91,3774.91,3772.13,3772.57,-234,-0.06,
09/24/2025 08:05,3775.51,3776.5,3774.85,3774.93,-58,-0.02,
09/24/2025 08:00,3777.43,3777.82,3774.34,3775.42,-201,-0.05,
09/24/2025 07:55,3776.85,3777.61,3776.53,3777.39,54,0.01,
09/24/2025 07:50,3777.68,3777.87,3776.08,3776.79,-89,-0.02,
09/24/2025 07:45,3777.44,3778.02,3776.15,3777.82,38,0.01,
09/24/2025 07:40,3778.22,3779.16,3777.41,3777.44,-78,-0.02,
09/24/2025 07:35,3776.1,3778.36,3776,3778.21,211,0.06,
09/24/2025 07:30,3775.35,3776.61,3774.12,3776.09,74,0.02,
09/24/2025 07:25,3775.53,3775.66,3774.04,3775.39,-14,0.00,
09/24/2025 07:20,3775.55,3777,3775.18,3775.55,0,0.00,
09/24/2025 07:15,3773.14,3775.44,3772.46,3775.44,230,0.06,
09/24/2025 07:10,3775.25,3775.25,3773.19,3773.2,-205,-0.05,
09/24/2025 07:05,3775.21,3775.79,3773.82,3775.28,7,0.00,
09/24/2025 07:00,3771.16,3775.45,3770.61,3775.45,429,0.11,
09/24/2025 06:55,3773.83,3773.89,3771.07,3771.07,-276,-0.07,
09/24/2025 06:50,3774.19,3774.96,3773.83,3773.83,-36,-0.01,
09/24/2025 06:45,3772.05,3774.52,3771.74,3774.41,236,0.06,
09/24/2025 06:40,3772.42,3773.29,3771.85,3772.02,-40,-0.01,
09/24/2025 06:35,3771.74,3773.04,3771.25,3772.44,70,0.02,
09/24/2025 06:30,3771.14,3772.68,3770.03,3771.71,57,0.02,
09/24/2025 06:25,3774.01,3774.01,3769.1,3771.03,-298,-0.08,
09/24/2025 06:20,3774.85,3775.14,3773.38,3773.92,-93,-0.02,
09/24/2025 06:15,3773.38,3775.01,3773.21,3774.81,143,0.04,
09/24/2025 06:10,3775.62,3775.64,3772.23,3773.44,-218,-0.06,
09/24/2025 06:05,3774.79,3775.97,3773.22,3775.49,70,0.02,
09/24/2025 06:00,3774.94,3776.06,3773.26,3774.85,-9,0.00,
09/24/2025 05:55,3775.98,3776.15,3774.15,3774.92,-106,-0.03,
09/24/2025 05:50,3772.89,3776.1,3772.53,3775.88,299,0.08,
09/24/2025 05:45,3774.5,3775.5,3772.75,3772.83,-167,-0.04,
09/24/2025 05:40,3776.54,3776.54,3773.94,3774.41,-213,-0.06,
09/24/2025 05:35,3773.27,3776.89,3773,3776.89,362,0.10,
09/24/2025 05:30,3772.23,3773.89,3771.48,3773.26,103,0.03,
09/24/2025 05:25,3772.39,3773.41,3772.02,3772.26,-13,0.00,
09/24/2025 05:20,3770.73,3773.1,3770.72,3772.5,177,0.05,
09/24/2025 05:15,3770.67,3771.26,3769.54,3770.71,4,0.00,
09/24/2025 05:10,3770.1,3771.23,3769.23,3770.54,44,0.01,
09/24/2025 05:05,3768.7,3769.91,3767.97,3769.91,121,0.03,
09/24/2025 05:00,3768.13,3770.25,3768.13,3768.71,58,0.02,
09/24/2025 04:55,3768.02,3768.29,3767.62,3768.14,12,0.00,
09/24/2025 04:50,3767.35,3768.08,3766.66,3768.03,68,0.02,
09/24/2025 04:45,3767.84,3767.85,3766.74,3767.2,-64,-0.02,
09/24/2025 04:40,3767.76,3768.11,3766.87,3768.04,28,0.01,
09/24/2025 04:35,3766.44,3767.78,3765.9,3767.77,133,0.04,
09/24/2025 04:30,3764.96,3766.65,3764.67,3766.45,149,0.04,
09/24/2025 04:25,3763.7,3765.06,3763.7,3764.99,129,0.03,
09/24/2025 04:20,3765.81,3766.38,3763.13,3763.88,-193,-0.05,
09/24/2025 04:15,3766.87,3767.71,3765.41,3765.82,-105,-0.03,
09/24/2025 04:10,3766.56,3767.12,3766.12,3766.91,35,0.01,
09/24/2025 04:05,3766.52,3766.74,3765.88,3766.56,4,0.00,
09/24/2025 04:00,3765.26,3766.75,3765.26,3766.34,108,0.03,
09/24/2025 03:55,3764.6,3766.56,3764.6,3765.28,68,0.02,
09/24/2025 03:50,3763.97,3765.21,3763.71,3764.62,65,0.02,
09/24/2025 03:45,3764.54,3765.53,3763.54,3764.13,-41,-0.01,
09/24/2025 03:40,3763.63,3765.47,3763.34,3764.54,91,0.02,
09/24/2025 03:35,3763.39,3764.25,3763.01,3763.69,30,0.01,
09/24/2025 03:30,3760.94,3763.79,3760.49,3763.42,248,0.07,
09/24/2025 03:25,3760.57,3761.7,3760.2,3760.94,37,0.01,
09/24/2025 03:20,3760.68,3761.02,3758.78,3760.58,-10,0.00,
09/24/2025 03:15,3757.68,3760.69,3756.94,3760.69,301,0.08,
09/24/2025 03:10,3756.05,3758.41,3756.05,3757.7,165,0.04,
09/24/2025 03:05,3754.2,3756.15,3752.31,3756.03,183,0.05,
09/24/2025 03:00,3757.03,3757.59,3754.22,3754.31,-272,-0.07,
09/24/2025 02:55,3758.34,3759.25,3756.42,3757,-134,-0.04,
09/24/2025 02:50,3754.31,3758.92,3754.04,3758.4,409,0.11,
09/24/2025 02:45,3755.19,3756.87,3754.11,3754.27,-92,-0.02,
09/24/2025 02:40,3753.72,3755.85,3753.63,3755.17,145,0.04,
09/24/2025 02:35,3751.19,3754.22,3750.64,3753.82,263,0.07,
09/24/2025 02:30,3752.8,3753.61,3750.67,3751.19,-161,-0.04,
09/24/2025 02:25,3753.55,3753.97,3752.36,3752.78,-77,-0.02,
09/24/2025 02:20,3754.29,3754.61,3752.44,3753.56,-73,-0.02,
09/24/2025 02:15,3753.38,3755.32,3753.03,3754.25,87,0.02,
09/24/2025 02:10,3754.41,3756.1,3753.51,3753.51,-90,-0.02,
09/24/2025 02:05,3755.57,3756.25,3753.63,3754.4,-117,-0.03,
09/24/2025 02:00,3756.42,3757,3754.59,3755.61,-81,-0.02,
09/24/2025 01:55,3758.46,3759.76,3756.35,3756.51,-195,-0.05,
09/24/2025 01:50,3756.38,3758.47,3755.1,3758.42,204,0.05,
09/24/2025 01:45,3760.14,3760.71,3756.21,3756.37,-377,-0.10,
09/24/2025 01:40,3759.61,3760.73,3758.74,3760.09,48,0.01,
09/24/2025 01:35,3758.48,3760.08,3757.11,3759.49,101,0.03,
09/24/2025 01:30,3758.76,3760.45,3757.22,3758.29,-47,-0.01,
09/24/2025 01:25,3759.69,3760.87,3758.29,3758.72,-97,-0.03,
09/24/2025 01:20,3762.48,3762.97,3759.38,3759.66,-282,-0.08,
09/24/2025 01:15,3763.17,3764.24,3761.03,3762.48,-69,-0.02,
09/24/2025 01:10,3767.47,3771.68,3762.76,3763.27,-420,-0.11,
09/24/2025 01:05,3763.99,3767.91,3763.95,3767.04,305,0.08,
09/24/2025 01:00,3765.23,3766.67,3761.93,3763.89,-134,-0.04,
09/24/2025 00:55,3763.6,3765.52,3763.6,3765.18,158,0.04,
09/24/2025 00:50,3762.29,3764.18,3761.91,3763.6,131,0.03,
09/24/2025 00:45,3763.1,3763.49,3761.61,3762.3,-80,-0.02,
09/24/2025 00:40,3762.95,3764.55,3761.91,3763.1,15,0.00,
09/24/2025 00:35,3762.78,3763.71,3762.04,3762.67,-11,0.00,
09/24/2025 00:30,3763.82,3764.94,3762.31,3762.76,-106,-0.03,
09/24/2025 00:25,3765.02,3765.02,3762.76,3763.83,-119,-0.03,
09/24/2025 00:20,3759.57,3765.25,3759.57,3765.06,549,0.15,
09/24/2025 00:15,3759.51,3760.7,3758.97,3759.51,0,0.00,
09/24/2025 00:10,3759.88,3760.66,3758.93,3759.6,-28,-0.01,
09/24/2025 00:05,3760.67,3761.72,3759.2,3759.94,-73,-0.02,
09/24/2025 00:00,3763.83,3765.13,3760.72,3760.82,-301,-0.08,
09/23/2025 23:55,3762.26,3764.24,3762.14,3764.23,197,0.05,
09/23/2025 23:50,3763.09,3763.78,3762.08,3762.23,-86,-0.02,
09/23/2025 23:45,3763.51,3763.99,3762.13,3763.08,-43,-0.01,
09/23/2025 23:40,3761.95,3763.94,3761.85,3763.62,167,0.04,
09/23/2025 23:35,3765.76,3766.04,3762.08,3762.08,-368,-0.10,
09/23/2025 23:30,3769.36,3769.58,3765.44,3765.76,-360,-0.10,
09/23/2025 23:25,3768.37,3769.6,3767.27,3769.38,101,0.03,
09/23/2025 23:20,3768.11,3768.58,3767.46,3768.36,25,0.01,
09/23/2025 23:15,3768.92,3769.33,3767.03,3768.19,-73,-0.02,
09/23/2025 23:10,3768.2,3770.09,3767.96,3769.02,82,0.02,
09/23/2025 23:05,3766.98,3768.78,3766.67,3768.24,126,0.03,
09/23/2025 23:00,3765.45,3767.04,3765.04,3767.04,159,0.04,
09/23/2025 22:55,3765.74,3765.74,3764.93,3765.49,-25,-0.01,
09/23/2025 22:50,3765.33,3765.75,3764.61,3765.75,42,0.01,
09/23/2025 22:45,3765.41,3765.96,3765.29,3765.37,-4,0.00,
09/23/2025 22:40,3765.51,3766.27,3765.18,3765.51,0,0.00,
09/23/2025 22:35,3763.83,3766.61,3763.67,3765.5,167,0.04,
09/23/2025 22:30,3762.08,3764.16,3762.08,3763.85,177,0.05,
09/23/2025 22:25,3762.91,3763.06,3761.65,3762.07,-84,-0.02,
09/23/2025 22:20,3764.13,3764.51,3762.68,3762.88,-125,-0.03,
09/23/2025 22:15,3764.01,3764.74,3763.92,3764.23,22,0.01,
09/23/2025 22:10,3765.29,3765.53,3764.33,3764.33,-96,-0.03,
09/23/2025 22:05,3765.2,3766.06,3765.13,3765.29,9,0.00,
09/23/2025 22:00,3766.03,3767.49,3765.19,3765.19,-84,-0.02,
09/23/2025 20:55,3763.58,3764.83,3763.53,3764.04,46,0.01,
09/23/2025 20:50,3763.6,3764.08,3762.49,3763.68,8,0.00,
09/23/2025 20:45,3763.98,3764.18,3763.13,3763.64,-34,-0.01,
09/23/2025 20:40,3763.85,3764.23,3763.54,3764,15,0.00,
09/23/2025 20:35,3766.02,3766.02,3763.8,3763.96,-206,-0.05,
09/23/2025 20:30,3765.11,3766.51,3764.78,3766.03,92,0.02,
09/23/2025 20:25,3764.68,3765.35,3763.95,3765.15,47,0.01,
09/23/2025 20:20,3763.51,3765.22,3763.51,3764.63,112,0.03,
09/23/2025 20:15,3765.12,3765.5,3763.37,3763.47,-165,-0.04,
09/23/2025 20:10,3764.77,3765.59,3763.76,3765.23,46,0.01,
09/23/2025 20:05,3765.65,3767.39,3764.38,3764.9,-75,-0.02,
09/23/2025 20:00,3764.46,3765.98,3764.27,3765.56,110,0.03,
09/23/2025 19:55,3768.07,3768.07,3764.06,3764.45,-362,-0.10,
09/23/2025 19:50,3765.15,3768.23,3764.85,3768.23,308,0.08,
09/23/2025 19:45,3765.51,3766.7,3764.11,3765.15,-36,-0.01,
09/23/2025 19:40,3765.29,3766.35,3763.61,3765.48,19,0.01,
09/23/2025 19:35,3761.68,3765.32,3761.68,3765.32,364,0.10,
09/23/2025 19:30,3758.71,3761.64,3758.71,3761.59,288,0.08,
09/23/2025 19:25,3754.31,3759.85,3754.3,3758.71,440,0.12,
09/23/2025 19:20,3752.83,3755.34,3752.83,3754.38,155,0.04,
09/23/2025 19:15,3757.2,3757.91,3751.96,3753.72,-348,-0.09,
09/23/2025 19:10,3757.93,3759.54,3755.53,3757.19,-74,-0.02,
09/23/2025 19:05,3761.91,3761.91,3756.57,3757.94,-397,-0.11,
09/23/2025 19:00,3756.84,3765.31,3755.61,3761.87,503,0.13,
09/23/2025 18:55,3767.87,3768.64,3756.19,3756.67,-1120,-0.30,
09/23/2025 18:50,3778.29,3778.46,3768.33,3768.33,-996,-0.26,
09/23/2025 18:45,3780.25,3780.64,3777.96,3778.41,-184,-0.05,
09/23/2025 18:40,3778.29,3780.99,3778.06,3780.37,208,0.06,
09/23/2025 18:35,3778.3,3779.69,3777.77,3778.28,-2,0.00,
09/23/2025 18:30,3778.64,3779.89,3777.72,3778.38,-26,-0.01,
09/23/2025 18:25,3778.63,3779.26,3778.17,3778.91,28,0.01,
09/23/2025 18:20,3778.87,3779.44,3777.93,3778.52,-35,-0.01,
09/23/2025 18:15,3777.51,3779.15,3777.51,3778.82,131,0.03,
09/23/2025 18:10,3779.52,3780.02,3777.22,3777.51,-201,-0.05,
09/23/2025 18:05,3779.19,3781.44,3779.06,3779.54,35,0.01,
09/23/2025 18:00,3777.46,3779.67,3776.92,3779.19,173,0.05,
09/23/2025 17:55,3777.26,3777.74,3775.84,3777.44,18,0.00,
09/23/2025 17:50,3780.54,3780.76,3777.24,3777.3,-324,-0.09,
09/23/2025 17:45,3778.3,3780.62,3778.3,3780.51,221,0.06,
09/23/2025 17:40,3779.78,3780.95,3777.69,3778.03,-175,-0.05,
09/23/2025 17:35,3777.71,3780.62,3777.65,3779.85,214,0.06,
09/23/2025 17:30,3782.25,3783.06,3777.22,3777.82,-443,-0.12,
09/23/2025 17:25,3783.91,3785.75,3782.09,3782.3,-161,-0.04,
09/23/2025 17:20,3780.2,3783.85,3780.13,3783.85,365,0.10,
09/23/2025 17:15,3781.26,3781.89,3779.84,3780.26,-100,-0.03,
09/23/2025 17:10,3780.62,3781.7,3780.33,3781.28,66,0.02,
09/23/2025 17:05,3779.72,3781.16,3779.53,3780.61,89,0.02,
09/23/2025 17:00,3779.29,3780.78,3779.26,3779.63,34,0.01,
09/23/2025 16:55,3781.55,3781.81,3778.39,3779.35,-220,-0.06,
09/23/2025 16:50,3776,3781.83,3776,3781.43,543,0.14,
09/23/2025 16:45,3773.67,3776.87,3773.55,3776.32,265,0.07,
09/23/2025 16:40,3772.1,3775.06,3770.03,3773.58,148,0.04,
09/23/2025 16:35,3777.23,3777.23,3765.19,3772.66,-457,-0.12,
09/23/2025 16:30,3775.3,3778.1,3774.54,3777.25,195,0.05,
09/23/2025 16:25,3777.68,3777.81,3774.65,3775.32,-236,-0.06,
09/23/2025 16:20,3777.07,3779.99,3777.07,3777.72,65,0.02,
09/23/2025 16:15,3774.45,3777.25,3773.35,3777.17,272,0.07,
09/23/2025 16:10,3778.47,3779.23,3773.6,3774.69,-378,-0.10,
09/23/2025 16:05,3779.59,3779.83,3777.76,3778.62,-97,-0.03,
09/23/2025 16:00,3779.18,3779.98,3778.79,3779.62,44,0.01,
09/23/2025 15:55,3775.88,3779.64,3775.21,3779.4,352,0.09,
09/23/2025 15:50,3776.94,3778,3775.61,3776.01,-93,-0.02,
09/23/2025 15:45,3779.16,3779.58,3776.02,3776.78,-238,-0.06,
09/23/2025 15:40,3779.65,3780.49,3778.87,3779.14,-51,-0.01,
09/23/2025 15:35,3778.87,3780.14,3778.6,3779.64,77,0.02,
09/23/2025 15:30,3780.44,3782.08,3778.83,3778.89,-155,-0.04,
09/23/2025 15:25,3777.82,3780.16,3777.56,3780.15,233,0.06,
09/23/2025 15:20,3779.89,3779.89,3777.51,3777.83,-206,-0.05,
09/23/2025 15:15,3779.15,3780.4,3778.57,3779.89,74,0.02,
09/23/2025 15:10,3775.74,3779.55,3775.7,3779.12,338,0.09,
09/23/2025 15:05,3774.23,3775.9,3772.81,3775.73,150,0.04,
09/23/2025 15:00,3774.01,3774.8,3772.89,3774.24,23,0.01,
09/23/2025 14:55,3774.06,3775.23,3772.92,3774.01,-5,0.00,
09/23/2025 14:50,3773.84,3775.32,3772.65,3774.02,18,0.00,
09/23/2025 14:45,3773.12,3774.08,3771.14,3773.78,66,0.02,
09/23/2025 14:40,3774.27,3774.38,3771.39,3773.38,-89,-0.02,
09/23/2025 14:35,3775.29,3775.36,3771.32,3774.26,-103,-0.03,
09/23/2025 14:30,3771.25,3775.49,3770.92,3775.24,399,0.11,
09/23/2025 14:25,3768.4,3772.22,3768.27,3771.4,300,0.08,
09/23/2025 14:20,3773.04,3773.4,3767.72,3768.42,-462,-0.12,
09/23/2025 14:15,3776.86,3777.89,3771.15,3772.97,-389,-0.10,
09/23/2025 14:10,3777.35,3780.38,3776.91,3778.12,77,0.02,
09/23/2025 14:05,3778.03,3778.03,3773.68,3777.26,-77,-0.02,
09/23/2025 14:00,3783.88,3784.84,3778.77,3778.82,-506,-0.13,
09/23/2025 13:55,3778.71,3784.27,3777.23,3783.9,519,0.14,
09/23/2025 13:50,3778.85,3779.24,3774.28,3778.78,-7,0.00,
09/23/2025 13:45,3784.57,3786.14,3779.53,3779.53,-504,-0.13,
09/23/2025 13:40,3786.69,3788.53,3783.43,3784.87,-182,-0.05,
09/23/2025 13:35,3785.8,3787.1,3785.17,3786.76,96,0.03,
09/23/2025 13:30,3783.74,3786.06,3780.56,3785.72,198,0.05,
09/23/2025 13:25,3782.48,3786.1,3782.05,3783.64,116,0.03,
09/23/2025 13:20,3782.77,3784.12,3781.19,3782.34,-43,-0.01,
09/23/2025 13:15,3786.87,3787.75,3782.95,3782.98,-389,-0.10,
09/23/2025 13:10,3785.47,3787.93,3784.04,3786.76,129,0.03,
09/23/2025 13:05,3784.61,3785.92,3783.22,3785.92,131,0.03,
09/23/2025 13:00,3784.37,3787.18,3783.02,3784.51,14,0.00,
09/23/2025 12:55,3784.46,3785.03,3783.8,3784.32,-14,0.00,
09/23/2025 12:50,3784.59,3785.22,3783.74,3784.47,-12,0.00,
09/23/2025 12:45,3784.4,3785.37,3783.73,3784.59,19,0.01,
09/23/2025 12:40,3783.3,3784.6,3782.46,3784.31,101,0.03,
09/23/2025 12:35,3783.14,3783.78,3782.22,3783.42,28,0.01,
09/23/2025 12:30,3781.25,3783.66,3779.41,3783.35,210,0.06,
09/23/2025 12:25,3781.66,3781.75,3777.57,3781.18,-48,-0.01,
09/23/2025 12:20,3783.54,3784.91,3780.92,3781.6,-194,-0.05,
09/23/2025 12:15,3779.32,3784.36,3779.29,3784.23,491,0.13,
09/23/2025 12:10,3780.74,3781.26,3777.58,3779.48,-126,-0.03,
09/23/2025 12:05,3782.86,3782.88,3779.91,3780.81,-205,-0.05,
09/23/2025 12:00,3783.64,3783.64,3780.84,3782.75,-89,-0.02,
09/23/2025 11:55,3783.61,3784.39,3781.82,3783.53,-8,0.00,
09/23/2025 11:50,3782.27,3783.64,3780.53,3783.64,137,0.04,
09/23/2025 11:45,3783.15,3784.45,3781.6,3782.27,-88,-0.02,
09/23/2025 11:40,3783.43,3784.5,3782.25,3783.05,-38,-0.01,
09/23/2025 11:35,3784.28,3785.08,3782.66,3783.52,-76,-0.02,
09/23/2025 11:30,3788.16,3788.5,3783.9,3784.36,-380,-0.10,
09/23/2025 11:25,3785.85,3788.88,3784.49,3788.17,232,0.06,
09/23/2025 11:20,3782.22,3786.22,3781.86,3785.96,374,0.10,
09/23/2025 11:15,3780.29,3783.4,3780.03,3782.31,202,0.05,
09/23/2025 11:10,3782.58,3782.69,3779.74,3780.25,-233,-0.06,
09/23/2025 11:05,3783.06,3784.13,3782.36,3782.66,-40,-0.01,
09/23/2025 11:00,3782.93,3783.92,3781.74,3783.18,25,0.01,
09/23/2025 10:55,3781.47,3783.22,3780.94,3782.87,140,0.04,
09/23/2025 10:50,3782.98,3783.36,3780.82,3781.46,-152,-0.04,
09/23/2025 10:45,3783.1,3783.99,3781.88,3782.97,-13,0.00,
09/23/2025 10:40,3784.67,3784.93,3782.71,3783.06,-161,-0.04,
09/23/2025 10:35,3783.56,3785.41,3783.02,3784.7,114,0.03,
09/23/2025 10:30,3782.56,3785.29,3782.56,3783.56,100,0.03,
09/23/2025 10:25,3786.63,3786.72,3781.62,3782.55,-408,-0.11,
09/23/2025 10:20,3787.64,3787.81,3785.93,3786.61,-103,-0.03,
09/23/2025 10:15,3786.15,3787.9,3785.17,3787.59,144,0.04,
09/23/2025 10:10,3784.88,3786.4,3784.11,3786.3,142,0.04,
09/23/2025 10:05,3783.49,3785.37,3782.78,3784.9,141,0.04,
09/23/2025 10:00,3784.84,3785.16,3783.28,3783.48,-136,-0.04,
09/23/2025 09:55,3783.39,3786.19,3783.39,3784.87,148,0.04,
09/23/2025 09:50,3780.57,3784.17,3780.23,3783.43,286,0.08,
09/23/2025 09:45,3778.41,3781.37,3778.41,3780.59,218,0.06,
09/23/2025 09:40,3784.32,3784.55,3778.45,3778.69,-563,-0.15,
09/23/2025 09:35,3785.15,3785.34,3782.64,3784.26,-89,-0.02,
09/23/2025 09:30,3786.91,3787.56,3784.34,3785.26,-165,-0.04,
09/23/2025 09:25,3790.36,3790.36,3784.99,3787.15,-321,-0.08,
